EV	DT	TS	P	Type	E1	D3	PX3	PY3	PZ3	X3	Y3	Z3	time3	PX1	PY1	PZ1	X1	Y1	Z1	time1	nCap	
877566	1	900001	600000	22	0.51099891	0	0.2445742536	0.2930298223	-0.3397599797	12.95522404	-6.97191983	20.044199	2.705116303	0.2445742536	0.2930298223	-0.3397599797	9.993555318	-10.52036062	24.15851802	2.684475575	0	
877566	1	800001	600000	22	0.51099891	0	-0.1313435304	0.191127555	0.1741897048	7.803291711	-13.14456389	27.20120918	2.699740157	-0.2445742536	-0.2930298223	0.3397599797	9.993555318	-10.52036062	24.15851802	2.684475575	0	
877566	1	800002	600000	22	0.290039512	0	-0.2142827523	0.1513291095	0.04758194827	5.590978483	-9.925265481	30.13521123	2.716035908	-0.1313435304	0.191127555	0.1741897048	7.803291711	-13.14456389	27.20120918	2.699740157	0	
877566	1	800003	600000	22	0.266611401	0	0.09457975905	0.1445749082	-0.03038111095	1.238395162	-6.851417722	31.10171177	2.734100073	-0.2142827523	0.1513291095	0.04758194827	5.590978483	-9.925265481	30.13521123	2.716035908	0	
877566	1	800004	600000	22	0.1754145	0.011103	0	0	-0	10.60475155	7.46602322	28.09303089	2.792045246	0.09457975905	0.1445749082	-0.03038111095	1.238395162	-6.851417722	31.10171177	2.734100073	0	
877566	1	700001	600000	22	0.0173843785	0.011103	-0	0	-0	10.02635403	-10.73669435	24.11527673	2.683608048	-0.01345424381	0.01040722951	-0.003590196875	10.10339236	-10.79628563	24.13583401	2.683276012	0	
877566	1	1500001	700000	11	0.006281378505	0.006281378505	-0	-0	0	10.0262998	-10.73669789	24.11532757	2.683609646	-0.05856158766	-0.003820611555	0.05490859889	10.02635403	-10.73669435	24.11527673	2.683608048	0	
877566	1	1400001	800000	11	0.1643115	0.1643115	0	0	0	10.61911783	7.4703853	28.09989232	2.792129473	0.3842345681	0.1166664083	0.1835129687	10.60475155	7.46602322	28.09303089	2.792045246	0	
877566	1	1300001	800000	11	0.09119690099	0.09119690099	-0	0	0	1.232371475	-6.851285996	31.10323227	2.73413925	-0.3088625113	0.006754201352	0.07796305922	1.238395162	-6.851417722	31.10171177	2.734100073	0	
877566	1	1200001	800000	11	0.02342811107	0.02342811107	0	0	0	5.591310163	-9.925106324	30.13571755	2.716043037	0.08293922193	0.03979844552	0.1266077566	5.590978483	-9.925265481	30.13521123	2.716035908	0	
877566	1	1100001	800000	11	0.220959398	0.220959398	-0	-0	0	7.797548048	-13.16912292	27.20960778	2.69986401	-0.1132307232	-0.4841573773	0.1655702748	7.803291711	-13.14456389	27.20120918	2.699740157	0	
880603	1	700014	400000	22	0.2663166125	0	0.09164290349	0.1124122684	-0.002094856394	28.3844951	-13.23643945	39.83444322	2.871348881	-0.2357599084	-0.01311789727	0.1231654352	48.50965492	-12.11665712	29.32067909	2.795517854	0	
880603	1	700015	400000	22	0.1450493994	0.011103	0	0	-0	41.5306247	2.889045372	39.53393709	2.940754447	0.09164290349	0.1124122684	-0.002094856394	28.3844951	-13.23643945	39.83444322	2.871348881	0	
880603	1	1000001	700000	11	0.1339463994	0.1339463994	0	0	0	41.53292735	2.898318824	39.54088567	2.940819041	0.0766913578	0.3088595443	0.2314277071	41.5306247	2.889045372	39.53393709	2.940754447	0	
880603	1	900001	700000	11	0.1212672131	0.1212672131	-0	-0	0	28.37568476	-13.23981744	39.83781394	2.871405635	-0.3274028119	-0.1255301656	0.1252602916	28.3844951	-13.23643945	39.83444322	2.871348881	0	
881410	1	4000003	100000	22	7.916044038	0	4.691827476	-4.958597134	4.007845133	-8.293723547	-49.30734377	43.42558448	226828.3099	4.691827476	-4.958597134	4.007845133	-35.66539665	-20.37936198	20.044199	226828.1559	0	
881556	1	200019	0	22	0.667322683	0	0.114269314	0.2881765262	-0.02493021559	1.000532616	43.75756341	31.10238458	2.687818625	-0.5056457421	0.3148867903	0.3008126594	19.58859491	32.18199818	20.044199	2.605990435	0	
881556	1	200020	0	22	0.3110059517	0	0.114269314	0.2881765262	-0.02493021559	3.429135067	49.88227173	30.57253469	2.70986691	0.114269314	0.2881765262	-0.02493021559	1.000532616	43.75756341	31.10238458	2.687818625	0	
881556	1	500001	200000	11	0.3563167313	0.3563167313	-0	0	0	0.9508807288	43.75970276	31.12847484	2.688050353	-0.6199150561	0.02671026408	0.325742875	1.000532616	43.75756341	31.10238458	2.687818625	0	
881556	1	1000003	400000	22	1.533056887	0	0.167136931	-0.496221689	1.440865261	28.34666234	16.39596494	53.368999	2.71436459	0.167136931	-0.496221689	1.440865261	24.48106509	27.87274142	20.044199	2.596092643	0	
884685	1	11500010	100000	22	2.141298629	0	0.2939767865	-0.2597587478	0.4616167544	31.59915483	-29.9278747	40.79763598	558536.7923	-1.276322872	-0.4876179011	1.648753628	42.95577368	-25.58908961	26.12715804	558536.7288	0	
884685	1	11500011	100000	22	0.6057945081	0	0.2939767865	-0.2597587478	0.4616167544	36.45594687	-34.21935034	48.4240088	558536.8257	0.2939767865	-0.2597587478	0.4616167544	31.59915483	-29.9278747	40.79763598	558536.7923	0	
884685	1	12800001	11500000	11	1.535504121	1.027666096	-0.8130858404	-0.2037194786	-0.2725777027	31.22437386	-29.98225749	41.08096808	558536.794	-1.570299659	-0.2278591532	1.187136874	31.59915483	-29.9278747	40.79763598	558536.7923	0	
884685	1	12800002	11500000	11	0.5078380249	0.5078380249	-0	-0	-0	31.13592868	-30.00441752	41.05131785	558536.7943	-0.8130858404	-0.2037194786	-0.2725777027	31.22437386	-29.98225749	41.08096808	558536.794	0	
884836	1	100018	0	2112	1.563951334	0	-14.44636413	-16.83551005	49.48922211	38.2296957	2.545509882	53.368999	46.88910238	-14.44636413	-16.83551005	49.48922211	47.9575147	13.88211978	20.044199	44.77514744	0	
885322	1	800006	300000	22	0.3578961526	0	-0.2617013636	0.2178953559	-0.01261651811	18.38536565	-14.61979491	23.6235659	2.831658611	-0.3262376809	0.1230634247	-0.08070951037	43.75837395	-24.19100473	29.90071657	2.738810266	0	
885322	1	800007	300000	22	0.3407714283	0	-0.1803607081	0.2579273053	0.07964809852	12.54520532	-9.757214919	23.34201411	2.857025153	-0.2617013636	0.2178953559	-0.01261651811	18.38536565	-14.61979491	23.6235659	2.831658611	0	
885322	1	800008	300000	22	0.3246541228	0	-0.09415585576	-0.06256723757	-0.1470917872	8.612619549	-4.133366679	25.07866164	2.880637355	-0.1803607081	0.2579273053	0.07964809852	12.54520532	-9.757214919	23.34201411	2.857025153	0	
885322	1	800009	300000	22	0.1855154394	0	0.1091104686	0.02973744251	0.01898672723	5.904104163	-5.933194467	20.84737549	2.898438311	-0.09415585576	-0.06256723757	-0.1470917872	8.612619549	-4.133366679	25.07866164	2.880637355	0	
885322	1	800010	300000	22	0.1146730381	0	0.01461930079	0.09576904611	-0.02480742821	6.355374603	-5.810203255	20.92590277	2.900020327	0.1091104686	0.02973744251	0.01898672723	5.904104163	-5.933194467	20.84737549	2.898438311	0	
885322	1	800011	300000	22	0.1000042131	0	0.05973617565	-0.03967000251	0.02976151163	6.405470076	-5.482034638	20.84089598	2.901163389	0.01461930079	0.09576904611	-0.02480742821	6.355374603	-5.810203255	20.92590277	2.900020327	0	
885322	1	800012	300000	22	0.07763934154	0.011103	0	-0	0	9.124706345	-7.287843404	22.19566268	2.912952218	0.05973617565	-0.03967000251	0.02976151163	6.405470076	-5.482034638	20.84089598	2.901163389	0	
885322	1	2800001	800000	11	0.06653634154	0.06653634154	-0	-0	0	9.122636978	-7.290540517	22.19700345	2.912978378	-0.1523969999	-0.1986268825	0.09874004615	9.124706345	-7.287843404	22.19566268	2.912952218	0	
885322	1	2700001	800000	11	0.02236487158	0.02236487158	-0	0	-0	6.405299337	-5.481522087	20.84068947	2.901170122	-0.04511687486	0.1354390486	-0.05456893984	6.405470076	-5.482034638	20.84089598	2.901163389	0	
885322	1	2600001	800000	11	0.01466882492	0.01466882492	0	-0	0	6.355596871	-5.810358579	20.92600579	2.900024452	0.09449116781	-0.0660316036	0.04379415544	6.355374603	-5.810203255	20.92590277	2.900020327	0	
885322	1	2500001	800000	11	0.07084240131	0.07084240131	-0	-0	-0	5.901137932	-5.934541453	20.84495193	2.898466634	-0.2032663244	-0.09230468008	-0.1660785144	5.904104163	-5.933194467	20.84737549	2.898438311	0	
885322	1	2400001	800000	11	0.1391386834	0.1391386834	-0	0	0	8.609921776	-4.123336833	25.08575744	2.880705224	-0.08620485231	0.3204945428	0.2267398857	8.612619549	-4.133366679	25.07866164	2.880637355	0	
885322	1	2300001	800000	11	0.01611730558	0.01611730558	-0	-0	-0	12.54499283	-9.757319496	23.34177308	2.857029746	-0.08134065557	-0.04003194942	-0.09226461663	12.54520532	-9.757214919	23.34201411	2.857025153	0	
885322	1	2200001	800000	11	0.01712472423	0.01712472423	-0	-0	-0	18.38518539	-14.62005979	23.6233757	2.831663532	-0.06453631729	-0.09483193117	-0.06809299226	18.38536565	-14.61979491	23.6235659	2.831658611	0	
885609	1	300021	0	22	1.868665331	0	0.08088884508	0.004043361582	-0.244853875	0.4316961255	-18.277489	28.03374491	2.729489435	-0.5864235895	-1.327028606	1.177714979	4.409957653	-9.275008638	20.044199	2.687203813	0	
885609	1	300022	0	22	0.2579007059	0	0.08088884508	0.004043361582	-0.244853875	3.071087239	-18.14555471	20.044199	2.757559727	0.08088884508	0.004043361582	-0.244853875	0.4316961255	-18.277489	28.03374491	2.729489435	0	
885609	1	600001	300000	11	1.610764625	0.8793286536	0.7782741444	0.8217669418	-0.03889727789	0.2679257953	-18.60415772	28.38286859	2.731226386	-0.6673124346	-1.331071967	1.422568854	0.4316961255	-18.277489	28.03374491	2.729489435	0	
885609	1	600002	300000	11	0.7314359715	0.7314359715	0	0	-0	0.3808485241	-18.48492445	28.37722484	2.73182771	0.7782741444	0.8217669418	-0.03889727789	0.2679257953	-18.60415772	28.38286859	2.731226386	0	
885810	1	200018	0	22	0.5020559439	0	-0.001966738372	-0.1247621773	0.4863030967	21.17812548	40.8060697	53.368999	2.94971546	-0.001966738372	-0.1247621773	0.4863030967	21.24834381	45.26044504	36.00655335	2.889924535	0	
886099	1	200017	0	22	4.43803	0	-1.22192563	-1.209729807	4.091400962	33.24198752	35.44533398	53.368999	2.674491561	-1.22192563	-1.209729807	4.091400962	34.24164143	36.43501052	50.0218354	2.662380717	0	
886645	1	7700016	7500000	22	0.2099284379	0	0.04571979598	-0.1649137294	0.121585818	-46.22539002	-13.20560178	53.368999	190407.3999	0.04571979598	-0.1649137294	0.121585818	-49.1872	-2.522196067	45.49245272	190407.3545	0	
887192	1	1200017	300000	22	1.130036534	0	-0.4274336094	0.2301273528	0.2554752685	26.21501887	-26.69688734	49.83297817	2.790916535	-0.4666719874	-0.4767618003	0.912084431	41.45657799	-11.1257938	20.044199	2.667807637	0	
887192	1	1200018	300000	22	0.5485669528	0	-0.4274336094	0.2301273528	0.2554752685	20.29893097	-23.51170579	53.368999	2.816243018	-0.4274336094	0.2301273528	0.2554752685	26.21501887	-26.69688734	49.83297817	2.790916535	0	
887192	1	1600001	1200000	11	0.5814695807	0.5814695807	-0	-0	0	26.21025444	-26.78271968	49.91270539	2.791359021	-0.03923837799	-0.706889153	0.6566091624	26.21501887	-26.69688734	49.83297817	2.790916535	0	
888430	1	2100015	400000	22	0.51099891	0	-0.3529291156	-0.2202228431	-0.05697021577	42.74220367	-18.94881699	30.32078204	2.948497528	-0.2942506551	-0.3502239014	0.2277710624	48.52113611	-12.07059862	25.84747482	2.915021844	0	
888430	1	2100016	400000	22	0.4198841111	0	0.04650211962	-0.007468181734	-0.2233878403	30.64968621	-26.49437914	28.36879423	2.996486116	-0.3529291156	-0.2202228431	-0.05697021577	42.74220367	-18.94881699	30.32078204	2.948497528	0	
888430	1	2100017	400000	22	0.2282988131	0	0.04650211962	-0.007468181734	-0.2233878403	32.38259756	-26.77268252	20.044199	3.024864427	0.04650211962	-0.007468181734	-0.2233878403	30.64968621	-26.49437914	28.36879423	2.996486116	0	
888430	1	2400001	2100000	11	0.191585298	0.191585298	-0	-0	0	30.63216181	-26.50371341	28.37609554	2.99658894	-0.3994312353	-0.2127546613	0.1664176245	30.64968621	-26.49437914	28.36879423	2.996486116	0	
888430	1	2300001	2100000	11	0.09111479889	0.09111479889	0	-0	0	42.74334689	-18.95134976	30.32632956	2.948536658	0.05867846056	-0.1300010584	0.2847412782	42.74220367	-18.94881699	30.32078204	2.948497528	0	
888493	1	5300017	1500000	22	0.4784757979	0	-0.09294960342	-0.1280788489	-0.3274885897	-13.80167056	47.04329607	53.27132399	48732.73146	-0.1919651196	-0.4170455952	-0.134764437	-13.66253745	47.34556373	53.368999	48732.7303	0	
888493	1	5300018	1500000	22	0.3637204925	0	0.1086802649	-0.1312932487	-0.2741163366	-21.48206471	36.4601843	26.21105308	48732.83171	-0.09294960342	-0.1280788489	-0.3274885897	-13.80167056	47.04329607	53.27132399	48732.73146	0	
888493	1	5300019	1500000	22	0.3227833378	0	0.2436643222	-0.003613025521	-0.08704246792	-20.00131586	34.67133765	22.47626782	48732.84637	0.1086802649	-0.1312932487	-0.2741163366	-21.48206471	36.4601843	26.21105308	48732.83171	0	
888493	1	5300020	1500000	22	0.2587696796	0	0.2436643222	-0.003613025521	-0.08704246792	-13.19304841	34.57038547	20.044199	48732.87049	0.2436643222	-0.003613025521	-0.08704246792	-20.00131586	34.67133765	22.47626782	48732.84637	0	
888493	1	5700001	5300000	11	0.06401365812	0.06401365812	-0	-0	-0	-20.00306905	34.66967932	22.47383808	48732.8464	-0.1349840573	-0.1276802232	-0.1870738687	-20.00131586	34.67133765	22.47626782	48732.84637	0	
888493	1	5600001	5300000	11	0.04093715476	0.04093715476	-0	0	-0	-21.48361485	36.46020901	26.21064275	48732.83172	-0.2016298683	0.003214399821	-0.05337225306	-21.48206471	36.4601843	26.21105308	48732.83171	0	
888493	1	5500001	5300000	11	0.1147553053	0.1147553053	-0	-0	0	-13.80417617	47.03598369	53.27620092	48732.73151	-0.09901551613	-0.2889667464	0.1927241527	-13.80167056	47.04329607	53.27132399	48732.73146	0	
888836	1	200018	0	22	3.070275676	0	-1.595070176	-0.3517911921	2.59972822	-22.93997868	44.4269893	49.03529234	2.791397075	-1.595070176	-0.3517911921	2.59972822	-5.152416117	48.3500191	20.044199	2.677189919	0	
889265	1	200020	0	22	1.773487723	0	-1.33931607	-0.1526477888	1.152471179	-30.8706865	-36.72281579	53.368999	2.846506508	-1.33931607	-0.1526477888	1.152471179	7.856911206	-32.30885983	20.044199	2.675447889	0	
890127	1	1700022	100000	2112	0.8853057414	0	-13.84776855	3.116578122	38.24807484	-10.10864296	13.04715728	53.368999	61.9153122	-13.84776855	3.116578122	38.24807484	1.956647098	10.33174368	20.044199	59.18201386	0	
890127	1	1700027	100000	2112	0.8327582674	0	5.919069916	-8.354776105	-38.21933354	-6.267964021	4.888474032	20.044199	65.69629893	5.919069916	-8.354776105	-38.21933354	-11.42901218	12.17330129	53.368999	62.96110772	0	
890546	1	7400016	7200000	-12	1.02834072	0	0.02912902795	-0.887943621	-0.5178728247	37.31318723	-33.28251881	23.84320367	1.497177583e+13	0.02912902795	-0.887943621	-0.5178728247	35.65243641	17.34234577	53.368999	1.497177583e+13	0	
890959	1	300021	0	22	0.8837952692	0	-0.4430243456	-0.1026844264	0.2609428316	-32.76712045	31.76133073	45.22936185	2.832711082	-0.07528751225	-0.2648534398	0.8398086233	-30.54249669	39.58731989	20.41438045	2.745601768	0	
890959	1	300022	0	22	0.5243146227	0	-0.1420560466	0.153559968	0.3245792067	-36.35112779	30.93062753	47.34035425	2.846859653	-0.4430243456	-0.1026844264	0.2609428316	-32.76712045	31.76133073	45.22936185	2.832711082	0	
890959	1	300023	0	22	0.3861505478	0	-0.1420560466	0.153559968	0.3245792067	-37.90347612	32.60868746	50.88726408	2.860935204	-0.1420560466	0.153559968	0.3245792067	-36.35112779	30.93062753	47.34035425	2.846859653	0	
890959	1	700001	300000	11	0.1381640749	0.1381640749	-0	-0	-0	-36.36047491	30.9226694	47.33837791	2.846926904	-0.300968299	-0.2562443945	-0.06363637507	-36.35112779	30.93062753	47.34035425	2.846859653	0	
890959	1	600001	300000	11	0.3594806465	0.3594806465	0	-0	0	-32.73743108	31.74823795	45.2760968	2.832945512	0.3677368333	-0.1621690134	0.5788657917	-32.76712045	31.76133073	45.22936185	2.832711082	0	
891056	1	1000022	600000	22	0.1445304782	0.011103	-0	-0	0	9.204716885	34.25373749	46.54205071	3.057722172	-0.1406969771	-0.02669454443	0.01951463686	31.84305637	38.54892685	43.40211848	2.980151324	0	
891056	1	1300001	1000000	11	0.1334274782	0.1334274782	0	-0	0	9.211031053	34.25343892	46.55194244	3.05778644	0.211192604	-0.009986302189	0.3308525979	9.204716885	34.25373749	46.54205071	3.057722172	0	
891473	1	100018	0	2112	1.343172923	0	-21.33985306	-36.75810135	-24.65450189	-34.01926867	22.59603868	27.04070676	44.93935609	-5.951243665	15.2238619	47.52492339	-33.14314054	20.35481743	20.044199	44.47729356	0	
891473	1	100019	0	2112	1.283967745	0	-21.33985306	-36.75810135	-24.65450189	-40.07513823	12.16474534	20.044199	45.82997166	-21.33985306	-36.75810135	-24.65450189	-34.01926867	22.59603868	27.04070676	44.93935609	0	
891473	1	700001	100000	74032	0.05921926248	0.05921926248	0	0	0	-34.01926792	22.59604122	27.0407103	44.93936735	15.43543798	51.95090847	72.22369093	-34.01926867	22.59603868	27.04070676	44.93935609	0	
891473	1	700002	100000	74032	0	0	0	0	0	-34.01926792	22.59604122	27.0407103	44.93936735	0	0	0	-34.01926792	22.59604122	27.0407103	44.93936735	0	
891585	1	300033	0	22	0.3939629778	0	0.0945732421	-0.1644053294	0.06609763586	26.55735489	-30.97613017	49.78511787	2.929340295	-0.2177613211	0.1169779176	0.3067621256	35.12870925	-35.58052538	37.710582	2.877614947	0	
891585	1	300034	0	22	0.2008534489	0	0.0945732421	-0.1644053294	0.06609763586	31.20959808	-39.06355063	53.03659016	2.962297678	0.0945732421	-0.1644053294	0.06609763586	26.55735489	-30.97613017	49.78511787	2.929340295	0	
891585	1	800001	300000	11	0.1931095289	0.1931095289	-0	0	0	26.54353962	-30.96368395	49.79576301	2.929444186	-0.3123345632	0.2813832471	0.2406644897	26.55735489	-30.97613017	49.78511787	2.929340295	0	
892625	1	300020	0	22	1.090783574	0	0.1261015683	-0.4628077293	0.9796510633	-44.50752391	-14.33639767	53.368999	3.265486144	0.1261015683	-0.4628077293	0.9796510633	-48.79712222	1.406937473	20.044199	3.141716533	0	
893787	1	100031	0	2112	0.1683646733	0	-15.33060253	-5.826923405	-6.482404596	-7.796484554	-28.89931878	30.92393351	97.3758091	-10.93589892	-6.657123295	12.3489433	1.838321759	-23.03422309	20.044199	94.6141031	0	
893787	1	100032	0	2112	0.1654885367	0	-15.97814414	6.975954267	-2.109717001	-13.26876874	-30.97924882	28.61002836	98.49474732	-15.33060253	-5.826923405	-6.482404596	-7.796484554	-28.89931878	30.92393351	97.3758091	0	
893787	1	100033	0	2112	0.1641125856	0	-15.97814414	6.975954267	-2.109717001	-47.33487117	-16.1062091	24.11201941	105.1780347	-15.97814414	6.975954267	-2.109717001	-13.26876874	-30.97924882	28.61002836	98.49474732	0	
893787	1	100038	0	2112	0.1543358873	0	-8.121089988	1.820231085	14.53385177	-25.68223163	-41.68152763	31.30804129	112.8593797	11.36131408	-12.20894214	3.450130538	-45.79674762	-20.06633768	25.19979488	107.309646	0	
893787	1	100039	0	2112	0.1492583299	0	-8.121089988	1.820231085	14.53385177	-28.56854081	-41.03460096	36.47350428	113.9734607	-8.121089988	1.820231085	14.53385177	-25.68223163	-41.68152763	31.30804129	112.8593797	0	
893787	1	1700001	100000	74032	0.005078768838	0.005078768838	0	-0	-0	-25.68223155	-41.68152769	31.30804124	112.8593806	19.46239636	-14.04397782	-11.10113853	-25.68223163	-41.68152763	31.30804129	112.8593797	0	
893787	1	1700002	100000	74032	0	0	0	-0	-0	-25.68223155	-41.68152769	31.30804124	112.8593806	0	-0	-0	-25.68223155	-41.68152769	31.30804124	112.8593806	0	
893787	1	1500001	100000	72032	0.00137630348	0.00137630348	0	-0	-0	-13.26876874	-30.97924885	28.61002835	98.49474773	0.6228006888	-12.82785597	-4.407293864	-13.26876874	-30.97924882	28.61002836	98.49474732	0	
893787	1	1500002	100000	72032	0	0	0	-0	-0	-13.26876874	-30.97924885	28.61002835	98.49474773	0	-0	-0	-13.26876874	-30.97924885	28.61002835	98.49474773	0	
893787	1	1400001	100000	70032	0.002876950348	0.002876950348	0	-0	0	-7.796484541	-28.89931878	30.92393357	97.37580973	4.420077124	-0.7233997938	18.83137111	-7.796484554	-28.89931878	30.92393351	97.3758091	0	
893787	1	1400002	100000	70032	0	0	0	-0	0	-7.796484541	-28.89931878	30.92393357	97.37580973	0	-0	0	-7.796484541	-28.89931878	30.92393357	97.37580973	0	
894477	1	300020	0	22	1.617154893	0	0.4764636803	0.07791867688	0.1853466274	34.14403719	-15.94431608	50.07433568	2.758376524	0.3290419875	-1.130310778	1.108746528	25.23201302	14.66988319	20.044199	2.612274594	0	
894477	1	300021	0	22	0.517148268	0	0.4764636803	0.07791867688	0.1853466274	42.61350563	-14.5592582	53.368999	2.789039953	0.4764636803	0.07791867688	0.1853466274	34.14403719	-15.94431608	50.07433568	2.758376524	0	
894477	1	300026	0	22	0.1918029078	0	0.09302872228	0.05107079023	0.04815610035	37.51773521	-17.40328886	29.0457481	2.900961773	-0.06753971885	-0.02468373774	-0.1778129774	46.75657453	-14.0267707	53.368999	2.813444728	0	
894477	1	300027	0	22	0.1165400308	0.011103	0	0	0	37.98835463	-17.1449288	29.28936314	2.902928333	0.09302872228	0.05107079023	0.04815610035	37.51773521	-17.40328886	29.0457481	2.900961773	0	
894477	1	900001	300000	11	0.1054370308	0.1054370308	0	0	-0	37.9897901	-17.14399126	29.28161813	2.902975643	0.06239180222	0.04074967896	-0.3366305242	37.98835463	-17.1449288	29.28936314	2.902928333	0	
894477	1	800001	300000	11	0.075262877	0.075262877	-0	-0	-0	37.5152234	-17.4044739	29.04221321	2.900992366	-0.1605684411	-0.07575452797	-0.2259690777	37.51773521	-17.40328886	29.0457481	2.900961773	0	
894477	1	600001	300000	11	1.100006625	0.9716029462	0.00758923137	-0.1691497756	-0.3450312187	34.11546453	-16.17849011	50.25330523	2.759418061	-0.1474216928	-1.208229455	0.9233999011	34.14403719	-15.94431608	50.07433568	2.758376524	0	
894477	1	600002	300000	11	0.1284036791	0.1284036791	0	-0	-0	34.11568208	-16.18333879	50.24341489	2.7594792	0.00758923137	-0.1691497756	-0.3450312187	34.11546453	-16.17849011	50.25330523	2.759418061	0	
895281	1	100029	0	2112	0.3443294637	0	-9.780318198	0.5714018457	23.3558977	9.114249346	45.59600685	26.0879325	72.87930737	-2.427256852	-17.60367027	18.20378678	9.593398934	49.07103725	22.49443685	72.26039037	0	
895281	1	100030	0	2112	0.341308129	0	22.68803136	6.334020733	8.258242969	2.717482827	45.96972927	41.36373656	74.92986705	-9.780318198	0.5714018457	23.3558977	9.114249346	45.59600685	26.0879325	72.87930737	0	
895281	1	100031	0	2112	0.3315124678	0	22.68803136	6.334020733	8.258242969	11.95708933	48.5492329	44.72687169	76.20666388	22.68803136	6.334020733	8.258242969	2.717482827	45.96972927	41.36373656	74.92986705	0	
895281	1	1300001	100000	72032	0.009798059444	0.009798059444	-0	-0	0	2.717482598	45.96972923	41.36373666	74.92986863	-32.42068745	-5.751597448	15.11094335	2.717482827	45.96972927	41.36373656	74.92986705	0	
895281	1	1300002	100000	72032	0	0	-0	-0	0	2.717482598	45.96972923	41.36373666	74.92986863	-0	-0	0	2.717482598	45.96972923	41.36373666	74.92986863	0	
895281	1	1200001	100000	73032	0.003022090648	0.003022090648	0	-0	-0	9.114249368	45.5960068	26.08793248	72.87930803	7.291905345	-18.19122669	-5.135819806	9.114249346	45.59600685	26.0879325	72.87930737	0	
895281	1	1200002	100000	73032	0	0	0	-0	-0	9.114249368	45.5960068	26.08793248	72.87930803	0	-0	-0	9.114249368	45.5960068	26.08793248	72.87930803	0	
896493	1	100097	0	2112	2.97357019e-08	0	-0.006144795771	-0.001205389674	-0.004082375729	-32.79816852	-37.73963622	49.14570799	132761.1968	-0.006144795771	-0.001205389674	-0.004082375729	-26.44126694	-36.49263895	53.368999	129518.963	0	
896562	1	200017	0	22	9.637	0	-0	-0	0	43.06154723	-19.17025705	35.5867467	2.667503244	-2.541978985	-3.291922567	8.693293832	47.60629522	-13.28470153	20.044199	2.610030888	0	
896562	1	300001	200000	11	2.032851686	1.028036138	-0.6691391747	1.220426524	0.315254581	42.97032205	-19.28457399	36.26516981	2.669866402	-0.3275649704	-0.410481238	2.436034136	43.06154723	-19.17025705	35.5867467	2.667503244	0	
896562	1	300002	200000	11	1.004815548	0.8461384967	-0.243425116	-0.3543845851	0.05001786165	42.84827167	-19.06196929	36.32267196	2.670788669	-0.6691391747	1.220426524	0.315254581	42.97032205	-19.28457399	36.26516981	2.669866402	0	
896562	1	300003	200000	11	0.1586770518	0.1586770518	-0	-0	0	42.83949996	-19.07473936	36.32447433	2.670869166	-0.243425116	-0.3543845851	0.05001786165	42.84827167	-19.06196929	36.32267196	2.670788669	0	
896562	1	400001	200000	-11	6.582150494	0.3843095551	0.7445736806	-3.933844721	4.524314255	43.00392381	-19.31293232	36.01412916	2.668987052	-2.179602596	-2.836720615	6.103605267	43.06154723	-19.17025705	35.5867467	2.667503244	0	
896562	1	400002	200000	-11	5.552008893	0.5999022558	-0.9565658161	-0.8407326687	5.287963006	42.95813584	-20.09941429	36.63953119	2.672250323	0.7445736806	-3.933844721	4.524314255	43.00392381	-19.31293232	36.01412916	2.668987052	0	
896562	1	400003	200000	-11	4.952106637	1.175702162	0.6901564355	-2.57219904	3.320870984	42.59035527	-20.23494756	37.53270148	2.67544645	-0.9565658161	-0.8407326687	5.287963006	42.95813584	-20.09941429	36.63953119	2.672250323	0	
896562	1	400004	200000	-11	3.776404475	0.6568696006	-1.741375527	-3.143284455	0.08384380689	42.46916401	-20.89542075	38.18707395	2.678436276	0.6901564355	-2.57219904	3.320870984	42.59035527	-20.23494756	37.53270148	2.67544645	0	
896562	1	400005	200000	-11	3.119534874	0.5747039034	0.8431453337	-2.768328493	-0.8381167424	42.17115275	-21.69550494	37.56056978	2.6812308	-1.741375527	-3.143284455	0.08384380689	42.46916401	-20.89542075	38.18707395	2.678436276	0	
896562	1	400006	200000	-11	2.544830971	0.5249178377	2.311102845	-0.3443440024	0.8274217376	42.38547706	-22.47462448	37.65329038	2.683768564	0.8431453337	-2.768328493	-0.8381167424	42.17115275	-21.69550494	37.56056978	2.6812308	0	
896562	1	400007	200000	-11	2.019913133	0.6688611062	-0.4495967613	0.5159184384	1.654631295	43.05388486	-21.80307622	37.99081942	2.685957037	2.311102845	-0.3443440024	0.8274217376	42.38547706	-22.47462448	37.65329038	2.683768564	0	
896562	1	400008	200000	-11	1.351052027	0.6158642911	0.520863528	0.535960033	0.8563348051	43.46137732	-22.17696519	38.68482538	2.687453054	-0.4495967613	0.5159184384	1.654631295	43.05388486	-21.80307622	37.99081942	2.685957037	0	
896562	1	400009	200000	-11	0.7351877358	0.5151731572	-0.1022322545	0.2184330929	0.4329472807	43.54725703	-22.08859638	38.82601742	2.68813843	0.520863528	0.535960033	0.8563348051	43.46137732	-22.17696519	38.68482538	2.687453054	0	
896562	1	400010	200000	-11	0.2008491664	0.2008491664	-0	0	0	43.54194772	-22.07725232	38.84850203	2.688261749	-0.1022322545	0.2184330929	0.4329472807	43.54725703	-22.08859638	38.82601742	2.68813843	0	
896562	1	400011	200000	-11	0	0	-0	0	0	43.54194772	-22.07725232	38.84850203	2.688261749	-0	0	0	43.54194772	-22.07725232	38.84850203	2.688261749	0	
